,axis:time0_lat_lon:latitude,axis:time0_lat_lon:longitude,axis:time0_lat_lon:time,axis:time0_lat_ocean_lon_ocean:latitude,axis:time0_lat_ocean_lon_ocean:longitude,axis:time0_lat_ocean_lon_ocean:time,axis:time1_lat_lon:latitude,axis:time1_lat_lon:longitude,axis:time1_lat_lon:time,data:air_pressure_at_mean_sea_level,data:air_temperature_at_2_metres,data:air_temperature_at_2_metres_1hour_Maximum,data:air_temperature_at_2_metres_1hour_Minimum,data:dew_point_temperature_at_2_metres,data:eastward_wind_at_100_metres,data:eastward_wind_at_10_metres,data:integral_wrt_time_of_surface_direct_downwelling_shortwave_flux_in_air_1hour_Accumulation,data:lwe_thickness_of_surface_snow_amount,data:northward_wind_at_100_metres,data:northward_wind_at_10_metres,data:precipitation_amount_1hour_Accumulation,data:sea_surface_temperature,data:sea_surface_wave_from_direction,data:sea_surface_wave_mean_period,data:significant_height_of_wind_and_swell_waves,data:snow_density,data:surface_air_pressure
2171,,,,,,,15.5,-15.500000000000028,1979-01-08T10:00:00,,,294.0,292.4375,,,,1235264.0,,,,0.0,,,,,,
2172,,,,,,,15.5,-15.500000000000028,1979-01-08T11:00:00,,,295.875,294.4375,,,,1878272.0,,,,0.0,,,,,,
2173,,,,,,,15.5,-15.500000000000028,1979-01-08T12:00:00,,,297.5,296.25,,,,2444224.0,,,,0.0,,,,,,
2174,,,,,,,15.5,-15.500000000000028,1979-01-08T13:00:00,,,298.75,297.8125,,,,2706112.0,,,,0.0,,,,,,
2175,,,,,,,15.5,-15.500000000000028,1979-01-08T14:00:00,,,299.8125,299.0,,,,2818112.0,,,,0.0,,,,,,
2176,,,,,,,15.5,-15.500000000000028,1979-01-08T15:00:00,,,300.375,299.9375,,,,2603904.0,,,,0.0,,,,,,
2177,,,,,,,15.5,-15.500000000000028,1979-01-08T16:00:00,,,300.625,300.5,,,,2150208.0,,,,0.0,,,,,,
2178,,,,,,,15.5,-15.500000000000028,1979-01-08T17:00:00,,,300.625,300.375,,,,1482752.0,,,,0.0,,,,,,
2179,,,,,,,15.5,-15.500000000000028,1979-01-08T18:00:00,,,300.3125,299.625,,,,723584.0,,,,0.0,,,,,,
2180,,,,,,,15.5,-15.500000000000028,1979-01-08T19:00:00,,,298.6875,297.4375,,,,110272.0,,,,0.0,,,,,,
2181,,,,,,,15.5,-15.500000000000028,1979-01-08T20:00:00,,,297.125,296.25,,,,0.0,,,,0.0,,,,,,
2182,,,,,,,15.5,-15.500000000000028,1979-01-08T21:00:00,,,296.0625,295.4375,,,,0.0,,,,0.0,,,,,,
2183,,,,,,,15.5,-15.500000000000028,1979-01-08T22:00:00,,,295.3125,294.6875,,,,0.0,,,,0.0,,,,,,
2184,,,,,,,15.5,-15.500000000000028,1979-01-08T23:00:00,,,294.5,293.875,,,,0.0,,,,0.0,,,,,,
2185,,,,,,,15.5,-15.500000000000028,1979-01-09T00:00:00,,,293.75,293.125,,,,0.0,,,,0.0,,,,,,
2186,,,,,,,15.5,-15.500000000000028,1979-01-09T01:00:00,,,293.0,292.4375,,,,0.0,,,,0.0,,,,,,
2187,,,,,,,15.5,-15.500000000000028,1979-01-09T02:00:00,,,292.3125,291.875,,,,0.0,,,,0.0,,,,,,
2188,,,,,,,15.5,-15.500000000000028,1979-01-09T03:00:00,,,291.75,291.375,,,,0.0,,,,0.0,,,,,,
2189,,,,,,,15.5,-15.500000000000028,1979-01-09T04:00:00,,,291.25,290.9375,,,,0.0,,,,0.0,,,,,,
2190,,,,,,,15.5,-15.500000000000028,1979-01-09T05:00:00,,,290.8125,290.5,,,,0.0,,,,0.0,,,,,,
2191,,,,,,,15.5,-15.500000000000028,1979-01-09T06:00:00,,,290.4375,290.125,,,,0.0,,,,0.0,,,,,,
2192,,,,,,,15.5,-15.500000000000028,1979-01-09T07:00:00,,,290.0625,289.8125,,,,0.0,,,,0.0,,,,,,
2193,,,,,,,15.5,-15.500000000000028,1979-01-09T08:00:00,,,289.75,289.5625,,,,32832.0,,,,0.0,,,,,,
2194,,,,,,,15.5,-15.500000000000028,1979-01-09T09:00:00,,,291.1875,289.75,,,,515328.0,,,,0.0,,,,,,
2195,,,,,,,15.5,-15.500000000000028,1979-01-09T10:00:00,,,293.4375,291.625,,,,1279488.0,,,,0.0,,,,,,
2196,,,,,,,15.5,-15.500000000000028,1979-01-09T11:00:00,,,295.75,293.9375,,,,1994048.0,,,,0.0,,,,,,
2197,,,,,,,15.5,-15.500000000000028,1979-01-09T12:00:00,,,297.75,296.1875,,,,2536448.0,,,,0.0,,,,,,
2198,,,,,,,15.5,-15.500000000000028,1979-01-09T13:00:00,,,299.25,298.0625,,,,2845184.0,,,,0.0,,,,,,
2199,,,,,,,15.5,-15.500000000000028,1979-01-09T14:00:00,,,300.3125,299.5,,,,2888768.0,,,,0.0,,,,,,
2200,,,,,,,15.5,-15.500000000000028,1979-01-09T15:00:00,,,300.9375,300.4375,,,,2662272.0,,,,0.0,,,,,,
2201,,,,,,,15.5,-15.500000000000028,1979-01-09T16:00:00,,,301.1875,301.0625,,,,2187520.0,,,,0.0,,,,,,
2202,,,,,,,15.5,-15.500000000000028,1979-01-09T17:00:00,,,301.1875,300.9375,,,,1516544.0,,,,0.0,,,,,,
2203,,,,,,,15.5,-15.500000000000028,1979-01-09T18:00:00,,,300.8125,300.125,,,,745600.0,,,,0.0,,,,,,
2204,,,,,,,15.5,-15.500000000000028,1979-01-09T19:00:00,,,299.625,298.0625,,,,116416.0,,,,0.0,,,,,,
2205,,,,,,,15.5,-15.500000000000028,1979-01-09T20:00:00,,,297.625,296.6875,,,,0.0,,,,0.0,,,,,,
2206,,,,,,,15.5,-15.500000000000028,1979-01-09T21:00:00,,,296.5,295.8125,,,,0.0,,,,0.0,,,,,,
2207,,,,,,,15.5,-15.500000000000028,1979-01-09T22:00:00,,,295.625,295.0,,,,0.0,,,,0.0,,,,,,
2208,,,,,,,15.5,-15.500000000000028,1979-01-09T23:00:00,,,294.875,294.3125,,,,0.0,,,,0.0,,,,,,
2209,,,,,,,15.5,-15.500000000000028,1979-01-10T00:00:00,,,294.1875,293.5,,,,0.0,,,,0.0,,,,,,
2210,,,,,,,15.5,-15.500000000000028,1979-01-10T01:00:00,,,293.375,292.8125,,,,0.0,,,,0.0,,,,,,
2211,,,,,,,15.5,-15.500000000000028,1979-01-10T02:00:00,,,292.6875,292.1875,,,,0.0,,,,0.0,,,,,,
2212,,,,,,,15.5,-15.500000000000028,1979-01-10T03:00:00,,,292.0625,291.5625,,,,0.0,,,,0.0,,,,,,
2213,,,,,,,15.5,-15.500000000000028,1979-01-10T04:00:00,,,291.5,291.0,,,,0.0,,,,0.0,,,,,,
2214,,,,,,,15.5,-15.500000000000028,1979-01-10T05:00:00,,,290.9375,290.625,,,,0.0,,,,0.0,,,,,,
2215,,,,,,,15.5,-15.500000000000028,1979-01-10T06:00:00,,,290.5625,290.125,,,,0.0,,,,0.0,,,,,,
2216,,,,,,,15.5,-15.500000000000028,1979-01-10T07:00:00,,,290.0625,289.6875,,,,0.0,,,,0.0,,,,,,
2217,,,,,,,15.5,-15.500000000000028,1979-01-10T08:00:00,,,289.625,289.375,,,,32512.0,,,,0.0,,,,,,
2218,,,,,,,15.5,-15.500000000000028,1979-01-10T09:00:00,,,291.125,289.5625,,,,520192.0,,,,0.0,,,,,,
2219,,,,,,,15.5,-15.500000000000028,1979-01-10T10:00:00,,,293.625,291.5625,,,,1290880.0,,,,0.0,,,,,,
2220,,,,,,,15.5,-15.500000000000028,1979-01-10T11:00:00,,,296.1875,294.125,,,,2009216.0,,,,0.0,,,,,,
2221,,,,,,,15.5,-15.500000000000028,1979-01-10T12:00:00,,,298.5,296.625,,,,2553472.0,,,,0.0,,,,,,
2222,,,,,,,15.5,-15.500000000000028,1979-01-10T13:00:00,,,300.4375,298.9375,,,,2862912.0,,,,0.0,,,,,,
2223,,,,,,,15.5,-15.500000000000028,1979-01-10T14:00:00,,,301.8125,300.75,,,,2870848.0,,,,0.0,,,,,,
2224,,,,,,,15.5,-15.500000000000028,1979-01-10T15:00:00,,,302.5,302.0,,,,2514304.0,,,,0.0,,,,,,
2225,,,,,,,15.5,-15.500000000000028,1979-01-10T16:00:00,,,302.8125,302.625,,,,2090240.0,,,,0.0,,,,,,
2226,,,,,,,15.5,-15.500000000000028,1979-01-10T17:00:00,,,302.8125,302.6875,,,,1469312.0,,,,0.0,,,,,,
2227,,,,,,,15.5,-15.500000000000028,1979-01-10T18:00:00,,,302.5625,301.875,,,,742144.0,,,,0.0,,,,,,
2228,,,,,,,15.5,-15.500000000000028,1979-01-10T19:00:00,,,301.625,299.875,,,,116928.0,,,,0.0,,,,,,
2229,,,,,,,15.5,-15.500000000000028,1979-01-10T20:00:00,,,299.5,298.5,,,,0.0,,,,0.0,,,,,,
2230,,,,,,,15.5,-15.500000000000028,1979-01-10T21:00:00,,,298.25,297.75,,,,0.0,,,,0.0,,,,,,
2231,,,,,,,15.5,-15.500000000000028,1979-01-10T22:00:00,,,297.5625,296.75,,,,0.0,,,,0.0,,,,,,
2232,,,,,,,15.5,-15.500000000000028,1979-01-10T23:00:00,,,296.5625,296.0,,,,0.0,,,,0.0,,,,,,
2233,,,,,,,15.5,-15.500000000000028,1979-01-11T00:00:00,,,295.875,295.25,,,,0.0,,,,0.0,,,,,,
2234,,,,,,,15.5,-15.500000000000028,1979-01-11T01:00:00,,,295.125,294.5625,,,,0.0,,,,0.0,,,,,,
2235,,,,,,,15.5,-15.500000000000028,1979-01-11T02:00:00,,,294.4375,294.0,,,,0.0,,,,0.0,,,,,,
2236,,,,,,,15.5,-15.500000000000028,1979-01-11T03:00:00,,,293.875,293.3125,,,,0.0,,,,0.0,,,,,,
2237,,,,,,,15.5,-15.500000000000028,1979-01-11T04:00:00,,,293.1875,292.8125,,,,0.0,,,,0.0,,,,,,
2238,,,,,,,15.5,-15.500000000000028,1979-01-11T05:00:00,,,292.6875,292.375,,,,0.0,,,,0.0,,,,,,
2239,,,,,,,15.5,-15.500000000000028,1979-01-11T06:00:00,,,292.3125,291.75,,,,0.0,,,,0.0,,,,,,
2240,,,,,,,15.5,-15.500000000000028,1979-01-11T07:00:00,,,291.4375,291.25,,,,0.0,,,,0.0,,,,,,
2241,,,,,,,15.5,-15.500000000000028,1979-01-11T08:00:00,,,291.1875,291.0625,,,,30656.0,,,,0.0,,,,,,
2242,,,,,,,15.5,-15.500000000000028,1979-01-11T09:00:00,,,292.5,291.1875,,,,473024.0,,,,0.0,,,,,,
2243,,,,,,,15.5,-15.500000000000028,1979-01-11T10:00:00,,,294.6875,292.875,,,,1203136.0,,,,0.0,,,,,,
2244,,,,,,,15.5,-15.500000000000028,1979-01-11T11:00:00,,,297.125,295.1875,,,,1990528.0,,,,0.0,,,,,,
2245,,,,,,,15.5,-15.500000000000028,1979-01-11T12:00:00,,,299.375,297.5625,,,,2483776.0,,,,0.0,,,,,,
2246,,,,,,,15.5,-15.500000000000028,1979-01-11T13:00:00,,,301.125,299.75,,,,2668736.0,,,,0.0,,,,,,
2247,,,,,,,15.5,-15.500000000000028,1979-01-11T14:00:00,,,302.5625,301.4375,,,,2788096.0,,,,0.0,,,,,,
2248,,,,,,,15.5,-15.500000000000028,1979-01-11T15:00:00,,,303.125,302.75,,,,2388992.0,,,,0.0001220703125,,,,,,
2249,,,,,,,15.5,-15.500000000000028,1979-01-11T16:00:00,,,303.3125,303.125,,,,1927808.0,,,,6.103515625e-05,,,,,,
2250,,,,,,,15.5,-15.500000000000028,1979-01-11T17:00:00,,,303.25,303.0625,,,,1364864.0,,,,0.0,,,,,,
2251,,,,,,,15.5,-15.500000000000028,1979-01-11T18:00:00,,,303.0,302.5,,,,676480.0,,,,0.0,,,,,,
2252,,,,,,,15.5,-15.500000000000028,1979-01-11T19:00:00,,,302.75,300.125,,,,98624.0,,,,6.103515625e-05,,,,,,
2253,,,,,,,15.5,-15.500000000000028,1979-01-11T20:00:00,,,299.625,299.0,,,,0.0,,,,6.103515625e-05,,,,,,
2254,,,,,,,15.5,-15.500000000000028,1979-01-11T21:00:00,,,298.875,298.5,,,,0.0,,,,0.0,,,,,,
2255,,,,,,,15.5,-15.500000000000028,1979-01-11T22:00:00,,,298.4375,298.0625,,,,0.0,,,,0.0,,,,,,
2256,,,,,,,15.5,-15.500000000000028,1979-01-11T23:00:00,,,297.875,296.5625,,,,0.0,,,,0.0001220703125,,,,,,
2257,,,,,,,15.5,-15.500000000000028,1979-01-12T00:00:00,,,296.1875,295.0625,,,,0.0,,,,0.00018310546875,,,,,,
2258,,,,,,,15.5,-15.500000000000028,1979-01-12T01:00:00,,,294.8125,294.1875,,,,0.0,,,,0.0003662109375,,,,,,
2259,,,,,,,15.5,-15.500000000000028,1979-01-12T02:00:00,,,294.0625,293.1875,,,,0.0,,,,0.00042724609375,,,,,,
2260,,,,,,,15.5,-15.500000000000028,1979-01-12T03:00:00,,,293.0625,292.625,,,,0.0,,,,0.00030517578125,,,,,,
2261,,,,,,,15.5,-15.500000000000028,1979-01-12T04:00:00,,,292.5625,292.375,,,,0.0,,,,6.103515625e-05,,,,,,
2262,,,,,,,15.5,-15.500000000000028,1979-01-12T05:00:00,,,292.375,292.3125,,,,0.0,,,,0.0,,,,,,
2263,,,,,,,15.5,-15.500000000000028,1979-01-12T06:00:00,,,292.4375,292.375,,,,0.0,,,,0.0,,,,,,
2264,,,,,,,15.5,-15.500000000000028,1979-01-12T07:00:00,,,291.875,291.5,,,,0.0,,,,0.000244140625,,,,,,
2265,,,,,,,15.5,-15.500000000000028,1979-01-12T08:00:00,,,291.8125,291.3125,,,,29568.0,,,,0.0001220703125,,,,,,
2266,,,,,,,15.5,-15.500000000000028,1979-01-12T09:00:00,,,293.0,291.6875,,,,461888.0,,,,6.103515625e-05,,,,,,
2267,,,,,,,15.5,-15.500000000000028,1979-01-12T10:00:00,,,295.25,293.4375,,,,1079808.0,,,,0.0,,,,,,
2268,,,,,,,15.5,-15.500000000000028,1979-01-12T11:00:00,,,297.75,295.75,,,,1838720.0,,,,0.0,,,,,,
2269,,,,,,,15.5,-15.500000000000028,1979-01-12T12:00:00,,,300.0,298.3125,,,,2307072.0,,,,0.0,,,,,,
2270,,,,,,,15.5,-15.500000000000028,1979-01-12T13:00:00,,,301.6875,300.375,,,,2638464.0,,,,0.0,,,,,,
2271,,,,,,,15.5,-15.500000000000028,1979-01-12T14:00:00,,,303.125,301.9375,,,,2884480.0,,,,0.0,,,,,,
2272,,,,,,,15.5,-15.500000000000028,1979-01-12T15:00:00,,,303.875,303.3125,,,,2557056.0,,,,0.0,,,,,,
2273,,,,,,,15.5,-15.500000000000028,1979-01-12T16:00:00,,,304.4375,304.0,,,,2210560.0,,,,0.0,,,,,,
2274,,,,,,,15.5,-15.500000000000028,1979-01-12T17:00:00,,,304.5,304.4375,,,,1531904.0,,,,0.0,,,,,,
2275,,,,,,,15.5,-15.500000000000028,1979-01-12T18:00:00,,,304.375,303.75,,,,758272.0,,,,0.0,,,,,,
2276,,,,,,,15.5,-15.500000000000028,1979-01-12T19:00:00,,,303.875,301.8125,,,,117504.0,,,,0.0,,,,,,
2277,,,,,,,15.5,-15.500000000000028,1979-01-12T20:00:00,,,301.3125,300.3125,,,,0.0,,,,0.0,,,,,,
2278,,,,,,,15.5,-15.500000000000028,1979-01-12T21:00:00,,,300.0625,299.125,,,,0.0,,,,0.0,,,,,,
2279,,,,,,,15.5,-15.500000000000028,1979-01-12T22:00:00,,,298.875,298.375,,,,0.0,,,,0.0,,,,,,
2280,,,,,,,15.5,-15.500000000000028,1979-01-12T23:00:00,,,298.1875,297.5625,,,,0.0,,,,0.0,,,,,,
2281,,,,,,,15.5,-15.500000000000028,1979-01-13T00:00:00,,,297.375,296.875,,,,0.0,,,,0.0,,,,,,
2282,,,,,,,15.5,-15.500000000000028,1979-01-13T01:00:00,,,296.6875,296.1875,,,,0.0,,,,0.0,,,,,,
2283,,,,,,,15.5,-15.500000000000028,1979-01-13T02:00:00,,,296.0,294.9375,,,,0.0,,,,0.0,,,,,,
2284,,,,,,,15.5,-15.500000000000028,1979-01-13T03:00:00,,,294.75,293.875,,,,0.0,,,,0.0,,,,,,
2285,,,,,,,15.5,-15.500000000000028,1979-01-13T04:00:00,,,294.0625,293.75,,,,0.0,,,,0.0,,,,,,
2286,,,,,,,15.5,-15.500000000000028,1979-01-13T05:00:00,,,293.875,293.6875,,,,0.0,,,,0.0,,,,,,
2287,,,,,,,15.5,-15.500000000000028,1979-01-13T06:00:00,,,293.625,293.25,,,,0.0,,,,0.0,,,,,,
2288,,,,,,,15.5,-15.500000000000028,1979-01-13T07:00:00,,,293.5,293.125,,,,0.0,,,,0.0,,,,,,
2289,,,,,,,15.5,-15.500000000000028,1979-01-13T08:00:00,,,293.125,293.0,,,,19904.0,,,,0.0,,,,,,
2290,,,,,,,15.5,-15.500000000000028,1979-01-13T09:00:00,,,294.1875,293.1875,,,,261184.0,,,,0.0,,,,,,
2291,,,,,,,15.5,-15.500000000000028,1979-01-13T10:00:00,,,295.75,294.4375,,,,707968.0,,,,0.0,,,,,,
2292,,,,,,,15.5,-15.500000000000028,1979-01-13T11:00:00,,,297.625,296.0625,,,,1123136.0,,,,0.0001220703125,,,,,,
2293,,,,,,,15.5,-15.500000000000028,1979-01-13T12:00:00,,,299.625,297.875,,,,1890496.0,,,,0.0,,,,,,
2294,,,,,,,15.5,-15.500000000000028,1979-01-13T13:00:00,,,300.25,299.9375,,,,1681600.0,,,,0.0,,,,,,
2295,,,,,,,15.5,-15.500000000000028,1979-01-13T14:00:00,,,300.625,300.3125,,,,1643520.0,,,,0.0,,,,,,
2296,,,,,,,15.5,-15.500000000000028,1979-01-13T15:00:00,,,300.5625,300.4375,,,,1569984.0,,,,0.0,,,,,,
2297,,,,,,,15.5,-15.500000000000028,1979-01-13T16:00:00,,,300.5625,300.3125,,,,1500672.0,,,,0.0,,,,,,
2298,,,,,,,15.5,-15.500000000000028,1979-01-13T17:00:00,,,300.25,299.625,,,,956800.0,,,,0.0,,,,,,
2299,,,,,,,15.5,-15.500000000000028,1979-01-13T18:00:00,,,299.5,298.8125,,,,505984.0,,,,0.0,,,,,,
2300,,,,,,,15.5,-15.500000000000028,1979-01-13T19:00:00,,,299.5625,298.4375,,,,97600.0,,,,0.0,,,,,,
2301,,,,,,,15.5,-15.500000000000028,1979-01-13T20:00:00,,,297.9375,296.9375,,,,0.0,,,,0.0,,,,,,
2302,,,,,,,15.5,-15.500000000000028,1979-01-13T21:00:00,,,296.8125,296.4375,,,,0.0,,,,0.0,,,,,,
2303,,,,,,,15.5,-15.500000000000028,1979-01-13T22:00:00,,,296.375,296.0,,,,0.0,,,,0.0,,,,,,
2304,,,,,,,15.5,-15.500000000000028,1979-01-13T23:00:00,,,295.875,295.1875,,,,0.0,,,,0.0,,,,,,
2305,,,,,,,15.5,-15.500000000000028,1979-01-14T00:00:00,,,295.0625,294.5625,,,,0.0,,,,0.0,,,,,,
2306,,,,,,,15.5,-15.500000000000028,1979-01-14T01:00:00,,,294.75,294.375,,,,0.0,,,,0.0,,,,,,
2307,,,,,,,15.5,-15.500000000000028,1979-01-14T02:00:00,,,294.5,294.1875,,,,0.0,,,,0.0,,,,,,
2308,,,,,,,15.5,-15.500000000000028,1979-01-14T03:00:00,,,294.5625,294.0625,,,,0.0,,,,0.0,,,,,,
2309,,,,,,,15.5,-15.500000000000028,1979-01-14T04:00:00,,,294.375,293.8125,,,,0.0,,,,0.0,,,,,,
2310,,,,,,,15.5,-15.500000000000028,1979-01-14T05:00:00,,,293.875,293.75,,,,0.0,,,,0.0,,,,,,
2311,,,,,,,15.5,-15.500000000000028,1979-01-14T06:00:00,,,293.75,293.5,,,,0.0,,,,0.0,,,,,,
2312,,,,,,,15.5,-15.500000000000028,1979-01-14T07:00:00,,,294.375,293.3125,,,,0.0,,,,6.103515625e-05,,,,,,
2313,,,,,,,15.5,-15.500000000000028,1979-01-14T08:00:00,,,293.6875,293.1875,,,,21440.0,,,,0.000244140625,,,,,,
2314,,,,,,,15.5,-15.500000000000028,1979-01-14T09:00:00,,,295.125,293.9375,,,,279360.0,,,,6.103515625e-05,,,,,,
2315,,,,,,,15.5,-15.500000000000028,1979-01-14T10:00:00,,,297.3125,295.5625,,,,659776.0,,,,0.0,,,,,,
2316,,,,,,,15.5,-15.500000000000028,1979-01-14T11:00:00,,,299.6875,297.75,,,,1202688.0,,,,0.0,,,,,,
2317,,,,,,,15.5,-15.500000000000028,1979-01-14T12:00:00,,,301.875,300.0625,,,,1920768.0,,,,0.0,,,,,,
2318,,,,,,,15.5,-15.500000000000028,1979-01-14T13:00:00,,,302.5,302.1875,,,,1579584.0,,,,0.0,,,,,,
2319,,,,,,,15.5,-15.500000000000028,1979-01-14T14:00:00,,,303.875,302.6875,,,,2183232.0,,,,0.0,,,,,,
2320,,,,,,,15.5,-15.500000000000028,1979-01-14T15:00:00,,,304.6875,304.0625,,,,2089088.0,,,,0.0,,,,,,
2321,,,,,,,15.5,-15.500000000000028,1979-01-14T16:00:00,,,304.75,304.625,,,,1404288.0,,,,0.0,,,,,,
2322,,,,,,,15.5,-15.500000000000028,1979-01-14T17:00:00,,,304.75,304.375,,,,989056.0,,,,0.00030517578125,,,,,,
2323,,,,,,,15.5,-15.500000000000028,1979-01-14T18:00:00,,,304.125,302.3125,,,,354048.0,,,,0.00030517578125,,,,,,
2324,,,,,,,15.5,-15.500000000000028,1979-01-14T19:00:00,,,296.3125,296.125,,,,60992.0,,,,6.103515625e-05,,,,,,
2325,,,,,,,15.5,-15.500000000000028,1979-01-14T20:00:00,,,296.375,296.1875,,,,0.0,,,,0.0,,,,,,
2326,,,,,,,15.5,-15.500000000000028,1979-01-14T21:00:00,,,296.375,296.0625,,,,0.0,,,,6.103515625e-05,,,,,,
2327,,,,,,,15.5,-15.500000000000028,1979-01-14T22:00:00,,,296.0,295.625,,,,0.0,,,,0.0,,,,,,
2328,,,,,,,15.5,-15.500000000000028,1979-01-14T23:00:00,,,295.5625,295.25,,,,0.0,,,,0.0,,,,,,
2329,,,,,,,15.5,-15.500000000000028,1979-01-15T00:00:00,,,295.1875,295.0625,,,,0.0,,,,0.0,,,,,,
2330,,,,,,,15.5,-15.500000000000028,1979-01-15T01:00:00,,,295.0,294.8125,,,,0.0,,,,0.0,,,,,,
2331,,,,,,,15.5,-15.500000000000028,1979-01-15T02:00:00,,,294.75,294.5625,,,,0.0,,,,0.0,,,,,,
2332,,,,,,,15.5,-15.500000000000028,1979-01-15T03:00:00,,,294.5625,294.4375,,,,0.0,,,,6.103515625e-05,,,,,,
2333,,,,,,,15.5,-15.500000000000028,1979-01-15T04:00:00,,,294.375,294.1875,,,,0.0,,,,0.0,,,,,,
2334,,,,,,,15.5,-15.500000000000028,1979-01-15T05:00:00,,,294.125,293.5625,,,,0.0,,,,0.0,,,,,,
2335,,,,,,,15.5,-15.500000000000028,1979-01-15T06:00:00,,,293.5,293.125,,,,0.0,,,,0.0,,,,,,
2336,,,,,,,15.5,-15.500000000000028,1979-01-15T07:00:00,,,293.6875,293.5,,,,0.0,,,,0.0,,,,,,
2337,,,,,,,15.5,-15.500000000000028,1979-01-15T08:00:00,,,293.625,293.375,,,,21824.0,,,,6.103515625e-05,,,,,,
2338,,,,,,,15.5,-15.500000000000028,1979-01-15T09:00:00,,,294.625,293.5,,,,422720.0,,,,0.0,,,,,,
2339,,,,,,,15.5,-15.500000000000028,1979-01-15T10:00:00,,,296.1875,294.9375,,,,956480.0,,,,6.103515625e-05,,,,,,
2340,,,,,,,15.5,-15.500000000000028,1979-01-15T11:00:00,,,297.5,296.5,,,,1281664.0,,,,0.0001220703125,,,,,,
2341,,,,,,,15.5,-15.500000000000028,1979-01-15T12:00:00,,,298.375,297.6875,,,,1826752.0,,,,0.00048828125,,,,,,
2342,,,,,,,15.5,-15.500000000000028,1979-01-15T13:00:00,,,299.875,298.625,,,,2355008.0,,,,0.0,,,,,,
2343,,,,,,,15.5,-15.500000000000028,1979-01-15T14:00:00,,,301.1875,300.125,,,,2700160.0,,,,0.0,,,,,,
2344,,,,,,,15.5,-15.500000000000028,1979-01-15T15:00:00,,,301.9375,301.375,,,,2485184.0,,,,6.103515625e-05,,,,,,
2345,,,,,,,15.5,-15.500000000000028,1979-01-15T16:00:00,,,302.0625,301.8125,,,,1704704.0,,,,0.0,,,,,,
2346,,,,,,,15.5,-15.500000000000028,1979-01-15T17:00:00,,,301.9375,301.4375,,,,1014400.0,,,,0.0001220703125,,,,,,
2347,,,,,,,15.5,-15.500000000000028,1979-01-15T18:00:00,,,301.25,300.625,,,,631936.0,,,,0.0,,,,,,
2348,,,,,,,15.5,-15.500000000000028,1979-01-15T19:00:00,,,298.3125,297.4375,,,,91264.0,,,,0.0001220703125,,,,,,
2349,,,,,,,15.5,-15.500000000000028,1979-01-15T20:00:00,,,297.125,296.5625,,,,0.0,,,,0.000244140625,,,,,,
2350,,,,,,,15.5,-15.500000000000028,1979-01-15T21:00:00,,,296.5,295.875,,,,0.0,,,,0.0003662109375,,,,,,
2351,,,,,,,15.5,-15.500000000000028,1979-01-15T22:00:00,,,295.75,295.5,,,,0.0,,,,6.103515625e-05,,,,,,
2352,,,,,,,15.5,-15.500000000000028,1979-01-15T23:00:00,,,295.4375,294.9375,,,,0.0,,,,0.0,,,,,,
2353,,,,,,,15.5,-15.500000000000028,1979-01-16T00:00:00,,,294.875,294.75,,,,0.0,,,,0.0,,,,,,
2354,,,,,,,15.5,-15.500000000000028,1979-01-16T01:00:00,,,294.75,294.375,,,,0.0,,,,0.0,,,,,,
2355,,,,,,,15.5,-15.500000000000028,1979-01-16T02:00:00,,,294.5625,294.1875,,,,0.0,,,,6.103515625e-05,,,,,,
2356,,,,,,,15.5,-15.500000000000028,1979-01-16T03:00:00,,,294.375,294.0625,,,,0.0,,,,0.00140380859375,,,,,,
2357,,,,,,,15.5,-15.500000000000028,1979-01-16T04:00:00,,,294.1875,293.8125,,,,0.0,,,,0.00146484375,,,,,,
2358,,,,,,,15.5,-15.500000000000028,1979-01-16T05:00:00,,,293.8125,293.625,,,,0.0,,,,0.00103759765625,,,,,,
2359,,,,,,,15.5,-15.500000000000028,1979-01-16T06:00:00,,,293.5625,293.4375,,,,0.0,,,,6.103515625e-05,,,,,,
2360,,,,,,,15.5,-15.500000000000028,1979-01-16T07:00:00,,,293.375,293.1875,,,,0.0,,,,0.0,,,,,,
2361,,,,,,,15.5,-15.500000000000028,1979-01-16T08:00:00,,,293.4375,293.3125,,,,19072.0,,,,0.0,,,,,,
2362,,,,,,,15.5,-15.500000000000028,1979-01-16T09:00:00,,,294.4375,293.5625,,,,330112.0,,,,0.0,,,,,,
2363,,,,,,,15.5,-15.500000000000028,1979-01-16T10:00:00,,,296.0,294.75,,,,742720.0,,,,0.0,,,,,,
2364,,,,,,,15.5,-15.500000000000028,1979-01-16T11:00:00,,,297.1875,296.3125,,,,1010560.0,,,,6.103515625e-05,,,,,,
2365,,,,,,,15.5,-15.500000000000028,1979-01-16T12:00:00,,,298.25,297.3125,,,,1519552.0,,,,0.0001220703125,,,,,,
2366,,,,,,,15.5,-15.500000000000028,1979-01-16T13:00:00,,,298.625,298.4375,,,,1593984.0,,,,0.00030517578125,,,,,,
2367,,,,,,,15.5,-15.500000000000028,1979-01-16T14:00:00,,,299.0625,298.625,,,,1837056.0,,,,0.00030517578125,,,,,,
2368,,,,,,,15.5,-15.500000000000028,1979-01-16T15:00:00,,,299.0625,298.75,,,,1461504.0,,,,0.00030517578125,,,,,,
2369,,,,,,,15.5,-15.500000000000028,1979-01-16T16:00:00,,,298.6875,298.0,,,,876800.0,,,,0.0003662109375,,,,,,
